,收益
"[50, 1],5T,",0.09014781301982551
"[480, 0.5],20T,",0.09002198488110577
"[290, 0.5],30T,",0.08928237736277063
"[100, 0.5],10T,",0.08910687406630599
"[210, 1],30T,",0.08712015648680252
"[100, 1],15T,",0.08581516444074014
"[300, 1],20T,",0.08576913861740265
"[160, 1],25T,",0.0857472351416355
"[130, 0.5],10T,",0.08447379114993067
"[140, 0.5],20T,",0.0836684281337534
"[240, 1],20T,",0.08364284474035
"[90, 1],20T,",0.08357077411453673
"[290, 1],10T,",0.08322611913174228
"[100, 1],20T,",0.08318125072897982
"[280, 1],10T,",0.0828852690834696
"[40, 0.5],10T,",0.08250571591807983
"[200, 1],25T,",0.08245592962208663
"[310, 1],15T,",0.08231018273172151
"[80, 0.5],15T,",0.08213886724769177
"[50, 0.5],25T,",0.08184603707477561
"[370, 1],10T,",0.08163796019423329
"[250, 1],25T,",0.08146377522987962
"[290, 0.5],10T,",0.0814585894476975
"[360, 1],10T,",0.08108046586438006
"[400, 0.5],25T,",0.08104715453391338
"[320, 0.5],5T,",0.0805976768116291
"[330, 1],10T,",0.0804972590034051
"[420, 0.5],25T,",0.08014385088420492
"[190, 1],10T,",0.07994026640027481
"[440, 0.5],25T,",0.07981642844700422
"[120, 1],25T,",0.07974377469562988
"[140, 0.5],25T,",0.07968611093726864
"[40, 0.5],30T,",0.07927848815631851
"[310, 1],10T,",0.0790105765334161
"[50, 0.5],30T,",0.0788056237060815
"[130, 1],15T,",0.07850001065986227
"[60, 0.5],30T,",0.07834628786114203
"[320, 1],10T,",0.07826959114507327
"[90, 0.5],30T,",0.07801112665323781
"[490, 0.5],20T,",0.07798628510742872
"[300, 0.5],10T,",0.07709632465724588
"[80, 1],25T,",0.07678700724044084
"[80, 0.5],30T,",0.07558921012433482
"[310, 0.5],10T,",0.07554200578053938
"[190, 0.5],15T,",0.07533484580887309
"[340, 0.5],25T,",0.07486217614340966
"[260, 1],15T,",0.07472824205702193
"[320, 0.5],10T,",0.07413674003397444
"[220, 1],15T,",0.0739793398163182
"[60, 0.5],20T,",0.07396608602807928
"[20, 0.5],15T,",0.07358188195611452
"[180, 0.5],15T,",0.07356560369252413
"[150, 0.5],20T,",0.07340324877481955
"[60, 0.5],15T,",0.0731956333502521
"[120, 0.5],30T,",0.07316904327830556
"[120, 1],15T,",0.07313879423220795
"[130, 0.5],20T,",0.07312003121804234
"[50, 0.5],20T,",0.07279761900614624
"[300, 1],10T,",0.07262647404952775
"[410, 0.5],20T,",0.07248020967645324
"[50, 0.5],5T,",0.07227672142884863
"[150, 1],25T,",0.0715651374123529
"[310, 0.5],30T,",0.07135093818875729
"[230, 1],15T,",0.07097410241884101
"[300, 0.5],30T,",0.06997284077268175
"[210, 0.5],10T,",0.06979395217226946
"[170, 1],20T,",0.06926739688683178
"[110, 0.5],20T,",0.06884033877755523
"[30, 0.5],10T,",0.06882104600470906
"[320, 0.5],30T,",0.06845317594225701
"[140, 1],25T,",0.06841961606847381
"[30, 0.5],15T,",0.06822474114797432
"[160, 0.5],25T,",0.06773565699998171
"[430, 0.5],25T,",0.06760522333676272
"[340, 0.5],10T,",0.0673324192099185
"[220, 1],30T,",0.06709990793810541
"[110, 1],15T,",0.06673720605834182
"[280, 0.5],30T,",0.06653855848453859
"[180, 1],20T,",0.066454378013962
"[210, 0.5],15T,",0.066380028540409
"[220, 0.5],15T,",0.06554934493122148
"[150, 1],10T,",0.0655360162410329
"[130, 1],25T,",0.0653781050572605
"[330, 0.5],30T,",0.06526400964366315
"[70, 1],25T,",0.06495049689184816
"[360, 0.5],10T,",0.06464594812804281
"[370, 0.5],10T,",0.06464594812804281
"[200, 1],15T,",0.06435092395347797
"[350, 1],10T,",0.06392678769071315
"[110, 0.5],10T,",0.06377891541110753
"[190, 0.5],10T,",0.0632756943000704
"[90, 0.5],15T,",0.06299786977321431
"[440, 0.5],20T,",0.061986966436401475
"[430, 1],10T,",0.061657296479100385
"[450, 0.5],20T,",0.061401669977097735
"[60, 0.5],25T,",0.06103717859518591
"[170, 1],30T,",0.060820521722214284
"[420, 0.5],20T,",0.06080999259918678
"[430, 0.5],20T,",0.06080999259918678
"[200, 0.5],20T,",0.06045590327936703
"[200, 1],20T,",0.06027632381497642
"[130, 1],30T,",0.060238889557131824
"[250, 1],15T,",0.060193352301409035
"[20, 1.5],10T,",0.059471323950652015
"[460, 0.5],20T,",0.05946961318949909
"[190, 1],15T,",0.05922770427753873
"[140, 0.5],30T,",0.05914740391799191
"[140, 1],15T,",0.05913286543333724
"[360, 0.5],25T,",0.059033409621115814
"[270, 0.5],30T,",0.05898544735582975
"[260, 0.5],30T,",0.05898544735582975
"[70, 0.5],30T,",0.05878440574375902
"[140, 0.5],15T,",0.05875519094251252
"[130, 0.5],30T,",0.0582582001732278
"[400, 0.5],20T,",0.058047957905385444
"[350, 0.5],25T,",0.05787712122740086
"[240, 0.5],15T,",0.05780623748745289
"[480, 0.5],15T,",0.05762232028702826
"[160, 1],20T,",0.057618739034896664
"[250, 0.5],15T,",0.05729106686176925
"[40, 1],5T,",0.05720725548392947
"[390, 0.5],20T,",0.057147873394376644
"[380, 0.5],20T,",0.057147873394376644
"[150, 1],20T,",0.05711946373821694
"[120, 1],30T,",0.05686164774592323
"[370, 0.5],25T,",0.056656820773838185
"[30, 1.5],5T,",0.05662042089639164
"[330, 0.5],25T,",0.056583945571241974
"[220, 0.5],10T,",0.05642495372297374
"[210, 1],15T,",0.05615371610387092
"[320, 0.5],25T,",0.0557065618558069
"[110, 1],30T,",0.05556933695296898
"[20, 2],5T,",0.05467401564846376
"[490, 0.5],15T,",0.05458145161067335
"[180, 0.5],10T,",0.05443604392242696
"[380, 0.5],25T,",0.05434560668060068
"[420, 0.5],10T,",0.053617009726331676
"[40, 1.5],5T,",0.052755537158557804
"[350, 0.5],10T,",0.05272602527944427
"[150, 0.5],10T,",0.052321225808899384
"[300, 1],15T,",0.052054080083784385
"[390, 1],10T,",0.05189702265323536
"[170, 1],25T,",0.051776196843669325
"[70, 0.5],15T,",0.051428005148531325
"[340, 0.5],30T,",0.051147342997025495
"[70, 0.5],20T,",0.0509217068501537
"[90, 0.5],25T,",0.050877905787826874
"[190, 1],25T,",0.04976283551708414
"[260, 0.5],15T,",0.0497585379014275
"[180, 0.5],20T,",0.04957898541072556
"[100, 0.5],15T,",0.049474592973050666
"[310, 0.5],25T,",0.04937303361447488
"[150, 0.5],25T,",0.04871676956271022
"[190, 0.5],20T,",0.04863023777942841
"[210, 1],20T,",0.0486073876796543
"[180, 1],25T,",0.04804358525314321
"[270, 1],15T,",0.046634594740780085
"[160, 0.5],15T,",0.04641305729306743
"[140, 1],30T,",0.0461443732133929
"[160, 0.5],10T,",0.04582236376739513
"[240, 1],15T,",0.04558078765672512
"[400, 0.5],10T,",0.04542848065727972
"[200, 0.5],15T,",0.04505552335605225
"[470, 0.5],20T,",0.04498611285496043
"[330, 0.5],20T,",0.04476072681659888
"[160, 0.5],30T,",0.04366384015855661
"[120, 0.5],20T,",0.04357466419034266
"[320, 0.5],20T,",0.04336615888124912
"[380, 0.5],10T,",0.04303616045273537
"[390, 0.5],25T,",0.04287270856982451
"[330, 0.5],10T,",0.04250783576892227
"[420, 1],10T,",0.04249858098366515
"[270, 0.5],25T,",0.04236933876381099
"[370, 0.5],20T,",0.04219044503776832
"[360, 0.5],20T,",0.04219044503776832
"[390, 0.5],10T,",0.04216138709141759
"[80, 0.5],20T,",0.042025745377931634
"[190, 1],20T,",0.04179620623370972
"[150, 1],30T,",0.04170213513084445
"[300, 0.5],25T,",0.04112637088000085
"[170, 0.5],10T,",0.041085879665879406
"[400, 1],10T,",0.04081809699220714
"[220, 0.5],30T,",0.04070588825883515
"[220, 1],20T,",0.04069568908103319
"[160, 1],30T,",0.04055331812934181
"[210, 0.5],30T,",0.04039842673501573
"[460, 0.5],15T,",0.040180375667420935
"[470, 0.5],15T,",0.040180375667420935
"[90, 0.5],20T,",0.04006282516977195
"[240, 0.5],30T,",0.040028402104356986
"[200, 0.5],30T,",0.03991298801581424
"[150, 0.5],15T,",0.039900790160011426
"[100, 0.5],25T,",0.039724258652697644
"[410, 0.5],10T,",0.03966934474727348
"[280, 1],15T,",0.03956167174502659
"[290, 0.5],15T,",0.03940453112757373
"[70, 0.5],25T,",0.0380228498901422
"[410, 1],10T,",0.03791411648447004
"[150, 0.5],30T,",0.037872884598354375
"[230, 0.5],30T,",0.0376596965617883
"[260, 0.5],25T,",0.03763157364044431
"[280, 0.5],20T,",0.0367103752174797
"[250, 0.5],30T,",0.0365209729833985
"[230, 0.5],15T,",0.03645931596269734
"[290, 0.5],20T,",0.03514548903172609
"[290, 1],15T,",0.03512165385850174
"[130, 0.5],15T,",0.0349653235615765
"[220, 0.5],20T,",0.0349553915949351
"[250, 0.5],25T,",0.034793658414980985
"[230, 0.5],20T,",0.03460514652284442
"[230, 1],20T,",0.034587071558256584
"[360, 0.5],15T,",0.03453827016057425
"[170, 0.5],25T,",0.03443591771704699
"[240, 0.5],25T,",0.03409674053694687
"[280, 0.5],25T,",0.03397088292210263
"[170, 0.5],30T,",0.03385614633445725
"[300, 0.5],20T,",0.03369062831891227
"[350, 0.5],20T,",0.03350130190407807
"[370, 0.5],15T,",0.033461190007218526
"[280, 0.5],15T,",0.033160779139360046
"[80, 0.5],25T,",0.03303825205779999
"[380, 0.5],15T,",0.03289322985983137
"[110, 0.5],15T,",0.03279435094942672
"[180, 0.5],30T,",0.03276943110158112
"[210, 0.5],20T,",0.032643095982024056
"[430, 0.5],10T,",0.03260446191984242
"[310, 0.5],20T,",0.03244389752355206
"[420, 0.5],15T,",0.03228292785170773
"[450, 0.5],15T,",0.03214052378887223
"[100, 0.5],20T,",0.03206412546168899
"[440, 0.5],10T,",0.03172659199025449
"[450, 0.5],10T,",0.031640699431385595
"[410, 0.5],15T,",0.031366919082990746
"[390, 0.5],15T,",0.031012224919143405
"[270, 0.5],15T,",0.03084958803817155
"[400, 0.5],15T,",0.03018189739426062
"[40, 0.5],5T,",0.029929771690951346
"[200, 0.5],25T,",0.02956511183812189
"[190, 0.5],25T,",0.02956511183812189
"[430, 0.5],15T,",0.02855694684265243
"[190, 0.5],30T,",0.028283390045202826
"[210, 0.5],25T,",0.02784250415429317
"[240, 0.5],20T,",0.027788582028602786
"[180, 0.5],25T,",0.0275625517663074
"[340, 0.5],20T,",0.02756062935658411
"[20, 1.5],5T,",0.02747611366613627
"[300, 0.5],15T,",0.02690720586495329
"[310, 0.5],15T,",0.026175335809975008
"[440, 0.5],15T,",0.026068897036854777
"[480, 0.5],10T,",0.024500415534928266
"[470, 0.5],10T,",0.024451438855099424
"[460, 0.5],10T,",0.024451438855099424
"[250, 0.5],20T,",0.024387391552334766
"[260, 0.5],20T,",0.02416008137909855
"[220, 0.5],25T,",0.024044122006135475
"[290, 0.5],25T,",0.023906515107879632
"[490, 0.5],10T,",0.02381875673374737
"[320, 0.5],15T,",0.022971599009789567
"[330, 0.5],15T,",0.022746584900181496
"[270, 0.5],20T,",0.022580027065889186
"[30, 1],5T,",0.022523593449025242
"[230, 0.5],25T,",0.022177376293576842
"[340, 0.5],15T,",0.021882553470571855
"[120, 0.5],15T,",0.021496717958873084
"[30, 0.5],5T,",0.021486018825833106
"[350, 0.5],15T,",0.01831652693709854
"[20, 0.5],10T,",0.01747976118625158
"[20, 1],10T,",0.016049577323346814
"[20, 1],5T,",0.006877223186855683
"[20, 0.5],5T,",0.0023309665218194256
